,0,1,2,3,4,5,6,7,8,9
0,0.1016540007832929,-14.984898249823296,20.495921341093595,-8.411601530285932,1.6905841240557669,1.0447265747047252,0.7690843764613744,-117.5015374801068,325.4923905887239,-122.11632474560659
1,-0.9211194090620942,-14.47422319756977,20.30666394966937,-8.365174393335801,1.6984216073510385,1.0625505448782127,0.7085351623575113,-117.4232144050865,325.34218188445783,-121.98462374365977
2,-1.8644258405744514,-12.99668472006301,19.938396025556216,-8.30380591077633,1.7001978243636358,1.0802068764835258,0.6465970026047789,-117.33896361342607,325.190831132563,-121.8523517767313
3,-3.4470668941575426,-10.6286418662711,19.386405736508056,-8.227502588133847,1.6958097938702315,1.0976874139625694,0.5832337779260581,-117.2487558666802,325.03833693956614,-121.71950844659037
4,0.5762913062393111,-7.570593161616486,18.645981250279043,-8.136270930934895,1.6852365745643687,1.1149019618405616,0.5184062608764939,-117.1525588182366,324.884697911997,-121.58609335500881
5,3.0086392023137205,-4.370689697168646,17.71241073462325,-8.030117444705871,1.6684966607363942,1.131720889045682,0.4520785435952961,-117.05034344106649,324.7299126563848,-121.45210610375813
6,0.21042349997533805,-1.5945488282090245,16.58098235729464,-7.909048634973173,1.645684249147219,1.1479388620358293,0.38423322968226215,-116.94209921960196,324.5739797792572,-121.31754629460829
7,-2.3856796036645243,0.46999959877920205,15.246984286047356,-7.7730710072632325,1.6168790087949785,1.1633650750314752,0.3148575952532715,-116.82782031079127,324.4168978871433,-121.18241352933057
8,0.016025821552882014,1.6383941109524571,13.70940858194844,-7.622191067102488,1.5820500525859709,1.1779192783449908,0.24393899549252307,-116.70750095065046,324.2586655865728,-121.04670740969715
9,1.701120146774093,1.8469385806803065,11.996483519864055,-7.456415320017404,1.5412260697629923,1.191459835953804,0.17146702346604403,-116.58113580307949,324.09928148407346,-120.91042753747786
10,-1.3896870672520034,1.0590598097723491,10.204213255617919,-7.27575027153435,1.4944590069979486,1.2038119938109941,0.09744176497533186,-116.44872016411823,323.9387441861753,-120.77357351444527
11,-0.8803547405062209,-0.3671442616049384,8.468580287406647,-7.080202427179836,1.4417915517939535,1.214795682047531,0.021878546196542725,-116.31024999519076,323.77705229940705,-120.63614494236998
12,0.8937416018075766,-1.2985535135185589,6.931956538883289,-6.8697782924801825,1.3832293549784893,1.2242543042432235,-0.05519298354701618,-116.16572201764099,323.6142044302971,-120.49814142302293
13,0.0134470907293196,-1.0565716282369477,5.705039079658668,-6.644484372961937,1.3187688082102864,1.2320309914643803,-0.13373278264594823,-116.01513381341697,323.4501991853739,-120.35956255817473
14,-0.5598253164672811,-0.13363046223332037,4.768963327314427,-6.404327174151443,1.2484063031480237,1.23796561270179,-0.21369501371408894,-115.8584854981678,323.2850351711668,-120.22040794959707
15,0.4364607333421363,0.6898555296502579,4.061740901950584,-6.149313201575183,1.1721382314503752,1.241890150029435,-0.29501873842589355,-115.69578440156533,323.1187109942039,-120.08067719906029
