,0,1,2,3,4,5,6,7,8,9
0,1.1065661533505726,-18.622419058048322,12.620932097460976,4.341324789291493,6.14801580807024,-2.402354049543322,6.841663562499649,-61.22401207211263,37.5629052180325,95.52737655099882
1,2.6840700650972944,-18.114795578774917,12.49585592390051,4.317131844620495,6.16585908301521,-2.402106361984339,6.841688754322945,-61.26887661074102,37.56233680896682,95.53883907157703
2,1.9849875787579725,-16.51210156234623,12.223897714244998,4.276474845894393,6.177135553686174,-2.3928728573795652,6.828256578338065,-61.29718189370796,37.56024691737831,95.55115912513385
3,0.6446894506092249,-13.806000252356613,11.801156398073555,4.219464387486477,6.181865600142464,-2.374699729219839,6.801624542339898,-61.30906639389905,37.55663144555599,95.56433755126791
4,-2.5343051602983087,-10.105316295174372,11.223730904965013,4.146211063770238,6.180134279846177,-2.3477179675754414,6.762131735853801,-61.30473292668498,37.551489270574386,95.57837509472347
5,2.431157336775023,-5.949492768856847,10.487720164498453,4.056825469118908,6.172136818931231,-2.31214155473372,6.7100900719504395,-61.28438680923702,37.54482201915317,95.59327225240034
6,1.2575965090016286,-2.1313607278941937,9.589223106252858,3.951418197905922,6.158050630905394,-2.2681597830595726,6.645804586404344,-61.24823383387786,37.53663205083494,95.60902926352652
7,-2.0764081806260988,0.5042078774035402,8.524338659807203,3.830099844504629,6.138041381540502,-2.2159501971819884,6.569580314989894,-61.1964797929302,37.52692183294016,95.62564625955235
8,0.294691438223598,1.7039615416935914,7.2905746024337486,3.6929810032883785,6.112274736608423,-2.1556931837399826,6.481725135491493,-61.12933047871667,37.5156940551429,95.64312314957452
9,1.4677656179505632,1.4086348716754102,5.910114517294535,3.540172268630505,6.0809163618809485,-2.0875816277740746,6.382559424095156,-61.04699168355993,37.50295152215757,95.66145972764933
10,-1.1010734821293768,-0.227831941027415,4.482712495711363,3.3717842349044345,6.0441319231298944,-2.0118157777804506,6.272410920442414,-60.94966919978263,37.48869727650661,95.68065555002518
11,0.7625207752818701,-1.5187845978901482,3.1271630441227147,3.1879274964835114,6.002087086127169,-1.928597012616672,6.151608494536393,-60.83756881970763,37.472934420164464,95.70071011349835
12,-0.5215739528533214,-1.37304218790592,1.952207036820679,2.9887126477410315,5.954947516644562,-1.8381269156488655,6.020481220888575,-60.71089633565744,37.455666121853525,95.72162284811718
13,-0.25328055441909914,-0.676834781031331,1.0138048739072443,2.774250283050438,5.902878880453923,-1.7406078882771974,5.879365118550257,-60.56986366646048,37.43689581728865,95.74339291693758
14,0.3551107186830331,0.1662753313560339,0.30759954092280395,2.5446509967850477,5.846046843327045,-1.6362425364104527,5.728620917104305,-60.41470723696804,37.41662700893285,95.76601941626735
15,0.37456390266879824,0.7720485153652616,-0.18333192219614394,2.300025383318226,5.78461707103582,-1.525233465957395,5.568615472639117,-60.24566959853698,37.394863199248974,95.78950144241433
16,-0.3967284355383339,0.9890196063976894,-0.47591247551314214,2.040484037023334,5.718755229352043,-1.407783282826653,5.399715641242955,-60.06299330252418,37.371607890699956,95.81383809168634
17,0.3909689879025082,1.0541677229372146,-0.5870650790917007,1.7661375522737437,5.648626984047576,-1.2840945929271101,5.222288279004427,-59.866920900286615,37.34686458574886,95.83902846039108
18,0.3686150838934336,0.9528531532940341,-0.533766744728899,1.4775587782889363,5.574398000894233,-1.154370002167449,5.0367001498194615,-59.65769485098885,37.320636901619764,95.86507153007534
19,-0.30722516729179483,0.7450796800299864,-0.33646717242375107,1.1785366888669397,5.496233945663821,-1.0188121164563348,4.843317553091605,-59.43555714930287,37.29292891458198,95.89196582324041
20,0.29531762748473256,0.4358366427962159,-0.033281800884423215,0.8802360265614987,5.414300484128242,-0.8776235417026976,4.642506213362812,-59.20074921503897,37.26374481566589,95.91970974762668
21,-0.34582816280201184,-0.11880694978132778,0.30339980864444555,0.6009690116509991,5.328763282059298,-0.7310068838151147,4.43463114924722,-58.95351176208,37.23308879590216,95.94830171097432
22,0.4569671456368172,-0.7886653605359566,0.5459039584310283,0.3604929575463595,5.239788005228826,-0.5791647487024103,4.2200563230660215,-58.69408444801556,37.2009650463213,95.97774012102357
23,-0.5997558470463704,-0.7622557658537644,0.5699260996588331,0.17500602593243847,5.147540319408649,-0.4222997422732728,3.9991449213857986,-58.422706154680725,37.167377757953645,96.00802338551479
24,-0.4712671310515472,0.02813189532305571,0.3513498265783277,0.04609158833556287,5.052185890370627,-0.26061447043649677,3.772259434424117,-58.13961506756167,37.132331121829836,96.0391499121882
25,0.9143880024528577,0.7779554359072816,0.026155167297330195,-0.02975532729596575,4.9539068427207305,-0.09431153910079759,3.5397614997096616,-57.845048519455375,37.095829328980344,96.07111810878395
