,0,1,2,3,4,5,6,7,8
0,1.4855386608875403,-20.586050473621636,17.41859730253552,0.08562874021302147,71.54756262472947,-62.72686255759324,-47.092166609378,-27.308297062211796,150.97605137443912
1,2.712776208291268,-19.82756528206997,17.28044342341263,0.10459044801793449,71.44005328259227,-62.66844218994802,-47.08078066144884,-27.271299986479253,150.97022275763197
2,0.0241946099786452,-17.38392063514045,16.90165574848157,0.12648427587167238,71.30816397659648,-62.591921943123076,-47.065674409323535,-27.233127855736928,150.9641432323956
3,-2.66414016140369,-13.661991243121143,16.273061962787107,0.15148385646430507,71.15188166782066,-62.49748032007554,-47.046847510285495,-27.193780785055417,150.9578125328692
4,1.0271975317443085,-9.382016481253574,15.385489751373965,0.1797628224858568,70.9712676935426,-62.38537019996134,-47.02429962161832,-27.15325888950553,150.95123039319205
5,2.51156703145468,-5.298174429211201,14.229766799286915,0.21143717664062917,70.76644102102546,-62.255844461936476,-46.998030400605515,-27.111562284157863,150.94439654750337
6,-0.5123063815091852,-2.0599791053988623,12.796720791570731,0.2463924016900647,70.53775113747531,-62.10915598515665,-46.96803950453064,-27.068691084083177,150.93731072994242
7,-2.140190829770936,0.08750987516567299,11.077179413270104,0.2844563504098076,70.28560516008393,-61.945557648777765,-46.93432659067724,-27.024645404352082,150.92997267464847
8,1.3598910853045099,1.0486092141854693,9.074868511450266,0.3254568755755557,70.01041020604332,-61.765302331955716,-46.896891316328826,-26.979425360035314,150.92238211576074
9,1.5340587169469893,0.9032802316304189,6.873731360314769,0.36922182996298186,69.71257339254512,-61.56864291384626,-46.85573333876891,-26.93303106620351,150.9145387874184
10,-1.1990409129550592,-0.07844069943624993,4.685108512315271,0.4155790663477888,69.39250183678146,-61.35583227360549,-46.81085231528115,-26.88546263792737,150.9064424237608
11,0.9007851161077098,-0.8367078836289665,2.748965298960167,0.46431403427766643,69.05064505917188,-61.12712329038903,-46.762247903149024,-26.83672019027754,150.8980927589271
12,0.3836172573309872,-0.5824007613917266,1.2761186549010644,0.5150425703885688,68.68762219304826,-60.88276884335294,-46.7099197596561,-26.78680383832473,150.8894895270566
13,-0.5232122077620842,0.14172377006391543,0.3420251432297003,0.5673381080884738,68.30409477497007,-60.62302181165321,-46.65386754208573,-26.73571369713963,150.88063246228847
14,0.44033074982129955,0.576381550035967,-0.08405415694137411,0.6207740807852906,67.9007243414967,-60.34813507444531,-46.594090907721686,-26.683449881792946,150.87152129876205
15,0.22207357503941882,0.318432556655585,-0.08318819279331124,0.6713153933819629,67.47817242918806,-60.05836151088551,-46.53058951384744,-26.63001250735521,150.86215577061648
16,-0.3521603728472178,-0.19764706315462208,0.13221268826378452,0.7006091796245913,67.03716666289556,-59.753954000129326,-46.46336301774649,-26.57540168889736,150.8525356119911
17,0.2778040877454333,-0.3362603189411494,0.23712927684781043,0.686984762326798,66.57887367452138,-59.435165421333046,-46.39241107670242,-26.51961754148992,150.8426605570251
18,-0.18684535716765155,-0.03834744835405411,0.1076464108001392,0.6124354369344596,66.10522479978391,-59.10224865365218,-46.317733347998825,-26.46266018020348,150.8325303398577
19,0.14646071582688547,0.24260756013479026,-0.17598803978906916,0.4757648261865888,65.6183260282835,-58.75545657624285,-46.2393294889191,-26.40452972010888,150.82214469462812
20,-0.2218267474989528,0.08839430839806352,-0.4409125628264785,0.2800227981160698,65.12028334962002,-58.3950420682608,-46.15719915674685,-26.34522627627679,150.81150335547574
21,0.412763226040773,-0.2424290088468068,-0.48505526647735764,0.028259220755627257,64.61319259301104,-58.02124784847944,-46.07134200876563,-26.284749963777795,150.8006060565396
22,-0.5397904523058035,-0.12279235501036379,-0.1796206359968049,-0.26722444070641416,64.09910894614443,-57.63427599414249,-45.98175770225899,-26.223100897682635,150.78945253195906
23,-0.8758599259700273,0.2126536823820186,0.29524713353277804,-0.5571203324600746,63.580077436325546,-57.234318422111215,-45.88844589451046,-26.160279193061882,150.77804251587332
24,0.6912767453140394,0.44416476240904895,0.6821689195721189,-0.7828690035400379,63.05814309085998,-56.821567049246816,-45.791406242803575,-26.096284964986435,150.76637574242167
25,1.005260441489641,0.13613350589632275,0.7574874816932069,-0.8907107865161561,62.53535093705296,-56.396213792410585,-45.690638404421954,-26.031118328526837,150.7544519457434
26,-0.8733536002004036,-0.6896362179338129,0.4422531010306501,-0.855570652025339,62.01340312327824,-55.95844217872424,-45.586142036648916,-25.964779398753784,150.74227085997762
27,0.6678922042634949,-0.23414585289475753,-0.19750621902015064,-0.6950639726319987,61.49257888487633,-55.50840217635035,-45.47791679676824,-25.897268290737962,150.72983221926364
28,-0.48309628545386774,0.9682624108232616,-0.7980390112154784,-0.4360860356017204,60.972605063542844,-55.0462314382223,-45.365962342063334,-25.82858511955004,150.71713575774066
29,0.05053957124011518,0.779135106167733,-1.0012184590382,-0.10471558423341476,60.453141401709765,-54.57205191531549,-45.25027832981775,-25.75873000026071,150.70418120954795
30,0.3240175635960544,-0.32682934920824525,-0.7782100616971286,0.27075992053643333,59.93384371631984,-54.085981633116,-45.13086441731515,-25.687703047940612,150.6909683088248
31,-0.13915407834064683,-1.305610774737576,-0.24747845164550863,0.6417409473070861,59.41437634030487,-53.58814713309915,-45.007720261839,-25.61550437766048,150.6774967897104
