,0,1,2,3,4,5,6,7,8
140,-82812381.64183411,22893748.866694935,93778388.91331881,69065544.98326129,-32558986.71484633,87078337.25739017,-78302750.16249588,-61880846.18794075,356784644.6864519
141,96753579.06026062,7701692.22634854,95094189.23339573,76349910.02705434,-33587031.756595634,87581945.36221112,-77947255.84470797,-61832698.05273756,356542969.7447708
142,-104392339.83384222,-30645479.539062783,74714152.73985593,80006170.27664551,-34313846.571330234,87952871.33965817,-77562806.92833164,-61783640.70495502,356299519.22136235
143,-92135344.51633336,-26495981.49604588,44579559.972489655,80150378.98846169,-34710063.65612802,88187172.9909731,-77149279.82132044,-61733635.990659,356054293.5285622
144,74412072.60651845,11650952.607835596,6512540.825671546,77070931.54749326,-34749026.41217235,88282666.83900689,-76706585.33714506,-61682645.755915105,355807293.0787068
145,88902444.41749215,38952593.79627305,-32898404.866527483,71061537.76916166,-34410507.73783888,88238327.58323655,-76234677.39913985,-61630631.84678912,355558518.28413194
146,-75964103.90262157,20422076.930597756,-66088433.40568962,62417258.87780419,-33678685.752679825,88056202.29211581,-75733528.48735395,-61577556.1093469,355307969.55717397
147,-49996082.13232812,-17139427.45399767,-88030501.80795974,51433156.09775532,-32539694.00919636,87740295.97270474,-75203113.58749306,-61523380.3896538,355055647.31016874
148,53029100.73549853,-40837908.94317336,-94307907.75426346,38404290.65335161,-30979983.921193644,87294996.01532859,-74643472.20722461,-61468066.53377608,354801551.95545244
149,46060560.827509835,-26719814.182687957,-82382140.12707725,23707346.91105347,-28986006.902475964,86724947.89815998,-74054901.94206415,-61411576.48734352,354545684.0049256
150,-49879108.130799055,22098204.820562154,-57235729.13833494,8053778.329073019,-26544214.366848115,86034861.62133375,-73437764.90948889,-61353872.59424338,354288044.36874545
151,-3068830.946524836,36380782.651699185,-25762502.29450739,-7730232.399267666,-23641057.728114534,85229447.18498434,-72792423.22697595,-61294917.297927454,354028634.05663437
152,68984554.10907729,15947066.109316893,6101937.625375494,-22810226.057400003,-20262988.400080323,84313414.58924654,-72119239.01200286,-61234673.04184711,353767454.07831407
153,-82435741.50176995,-17080452.744210493,36287992.8450241,-36351743.428754896,-16396457.796549572,83291473.83425516,-71418574.38204683,-61173102.26945403,353504505.4435065
154,-94045691.4081113,-29065977.937892698,63804446.77080221,-47520325.29676466,-12027917.331326991,82168334.92014465,-70690791.45458496,-61110167.42419985,353239789.16193354
155,-78796967.33266991,105170.39340994693,86590197.00860104,-55481512.44486025,-7143818.418217177,80948707.84704986,-69936252.3470947,-61045830.949536115,352973306.24331725
156,103420851.71838544,25549721.57962872,96626398.98296618,-59400658.55727042,-1730799.5702271033,79637302.61510545,-69155319.17705345,-60980055.2889145,352705057.69737965
157,-39760602.6421066,5399121.975897193,86259569.11135443,-58735543.60437249,4190338.348663667,78238829.22444609,-68348354.06193824,-60912802.88578647,352435044.53384244
158,-86177749.04183614,-25270243.358595744,55367289.89617863,-54116459.18916579,10464951.558615081,76757997.67520645,-67515719.11922641,-60844036.18360381,352163267.76242775
159,69082943.2607505,-20857231.265868768,7440225.008936048,-46466871.59760603,16904982.3256231,75199517.96752107,-66657776.46639528,-60773717.625818245,351889728.3928576
160,8295220.629557006,17408387.766567476,-45580163.855733864,-36710247.11564855,23322372.915682416,73568100.10152498,-65774888.22092214,-60701809.77461067,351614427.5535834
161,-32501037.022770137,32473445.854671087,-84732051.15540355,-25770052.029249027,29529065.594789173,71868454.07735261,-64867416.50028435,-60628275.667081505,351337366.84797573
162,21245069.354922023,-12753955.820053082,-97971766.70618325,-14572885.469878085,35337002.628938556,70105289.89513859,-63935723.42195907,-60553078.45906045,351058547.99813473
163,-19125886.760467887,-41494607.864966914,-94733250.78262296,-3949418.747445654,40558126.28412606,68283317.55501783,-62980171.103423536,-60476181.30637793,350777972.72616106
164,26841675.59709642,9708719.491567373,-86917975.49636082,5700380.797088951,45004378.82634716,66407247.05712484,-62001121.66215518,-60397547.36486332,350495642.7541546
165,-41826482.51995401,51721313.297555745,-74129609.52541664,14085005.026385479,48487702.52159721,64481788.401594445,-60998937.21563127,-60317139.79034665,350211559.80421567
166,58699640.96393177,-11163679.194944523,-52601822.77498053,20912945.80310241,50820039.63587208,62511651.58856109,-59973979.881328896,-60234921.73865801,349925725.5984446
167,-71679338.74231483,-60372556.3213242,-17494552.69617618,25892694.989899985,51812566.23941345,60502312.81391286,-58926611.7767254,-60150856.36562723,349638141.85894156
168,-67176010.44336008,-4770623.347723931,31262174.204222612,28732744.449435294,51275001.989594325,58460704.68640734,-57857195.019298166,-60064906.82708399,349348810.3078067
169,76369173.9393265,65235166.25321282,73584242.74274613,29115453.02242381,49048866.850553945,56388092.52997938,-56766091.7265245,-59977036.27885848,349057732.6671404
170,-24026661.627041444,50131241.35394287,90002179.50214127,26581303.221969157,45119165.484187685,54284133.29841958,-55653664.01588147,-59887208.02125947,348764910.80352193
171,-57290002.8351547,-15170015.254735779,83335339.72300766,20819094.663598157,39646412.53367764,52148483.94551902,-54520274.00484662,-59795385.93251206,348470347.16144663
172,44719023.17089316,-64211343.26601182,60760934.24648649,12775591.057849618,32828466.882042382,49980801.42506861,-53366283.810897104,-59701534.03532075,348174044.32988936
173,-34623698.09502751,-63936134.16308254,29087585.96205201,3721383.1989740897,24863187.41229993,47780742.69085927,-52192055.551509984,-59605616.35238969,347876004.89782447
174,29375735.024337195,-61912122.33546013,-5265255.47788991,-5072938.11877835,15948433.007468686,45547964.69668174,-50997951.34416304,-59507596.906422906,347576231.4542267
175,-25928257.301014356,-48759329.934061654,-36581971.1722734,-12336782.101156801,6282062.550566703,43282124.39632712,-49784333.30633324,-59407439.72012467,347274726.5880703
