,0,1,2,3,4,5,6
0,6.200576037384733,-0.504625801219039,-1.0954848610195604,-22.273617189332967,6.658620543020453,2.5233682501360106,102.38116202103036
1,1.9839486101027823,-0.23086419585358275,-1.1928475220721806,-22.24797282452682,6.6588300584097055,2.543626155813699,102.37527871812641
2,-1.3618373512900015,0.4567054679122998,-1.3190384982397463,-22.19579975623671,6.6591732369737695,2.5633669668448675,102.36742793403552
3,1.1569072728804648,1.4006532189243632,-1.4705907267325165,-22.11680398422712,6.659653923060375,2.5825825868944157,102.35759770920001
4,-0.90959355992135,1.877003248237968,-1.6440371447607642,-22.010691508262497,6.66027596101716,2.601264919627212,102.34577608406225
5,0.7137666801073528,1.8453821489272768,-1.834381663891838,-21.877168328107313,6.661043195191763,2.6194058687082062,102.33195109906455
6,-0.6390118199258576,1.5223423916521153,-2.0324577305835954,-21.71594044352605,6.6619594699317854,2.6369973378023666,102.31611079464923
7,0.6686784065539919,0.3280826918109292,-2.235352315499843,-21.52671385428324,6.663028629585018,2.6540297058572633,102.29824473597587
8,-0.7369173988590079,-1.0248823727547118,-2.4428992031541075,-21.308393383755863,6.664249153307564,2.670492618143143,102.27834858707298
9,0.4651656394198972,-1.2987648581938773,-2.6581368836097026,-21.056679149771217,6.665598059490254,2.686394781597916,102.25642041106673
10,0.8647176479506651,-0.704434698206221,-2.8950703967418816,-20.766470093769268,6.6670470013324685,2.7017467708292786,102.23246176860498
11,0.1727889679563307,0.18663945254401115,-3.2083662761245044,-20.43266515718984,6.668567632033536,2.716558286064477,102.20647509471597
12,-1.0009813305941297,0.8045655840713023,-3.6621518056683904,-20.050867904560434,6.670131604792774,2.7308390275309034,102.17846282442797
13,-0.08943319388884069,0.7503269065758054,-4.306126980962335,-19.619500392759207,6.671710572809573,2.744598018503204,102.1484280697218
14,1.179551813835662,0.3264376854042311,-5.12579361160561,-19.137689301751987,6.673276189283355,2.7578415744461484,102.11637665038822
15,-0.9242340622718295,-0.09208693551960206,-6.026811195159964,-18.6045613115045,6.674800107413373,2.7705753338718866,102.08231506317064
16,-1.1634468768538775,-0.30483489149706233,-6.897780850170618,-18.019243101982546,6.6762539803990615,2.78280443605676,102.04625030404827
17,-1.3445339382947408,-0.18380863495945804,-7.621131924311071,-17.380861353151886,6.677609461439731,2.7945320233334,102.00819136594403
18,-1.2789684538734618,0.18261624004726168,-8.066931663113586,-16.689464806610246,6.678838203734758,2.8057607387985795,101.96814774101668
19,1.188633205462597,0.33599670418389715,-8.148187842688666,-15.948978074415365,6.67991186048352,2.8164932255491513,101.92612892142488
20,-0.39951356478194666,-0.07961407872170684,-7.835490770075513,-15.165056197315497,6.680802084885325,2.826731768437348,101.88214475757198
21,-0.8041572058996689,-0.6555603234339322,-7.290671427677306,-14.343773325305353,6.681480530139611,2.8364772193376284,101.83620653283903
22,0.5989842727556718,-0.8051079661334667,-6.71858763709132,-13.491261479708124,6.681918849445671,2.845730071879914,101.78832588885166
23,-0.45460358901293874,-0.38426005194583956,-6.192580660126627,-12.613652681847109,6.682088696002898,2.8544908196942105,101.73851446723542
24,0.4052651936012877,0.24913139210324609,-5.7188262216960215,-11.717078953045464,6.6819617230105965,2.862759699900018,101.68678416612632
25,-0.4284969168366468,1.1058278965797332,-5.294850082062098,-10.807672314626474,6.681509583668188,2.870535923575291,101.633147909702
26,-0.3794273706492288,1.8430299049371361,-4.918178001487576,-9.891564787913348,6.680703931175048,2.8778184452875406,101.57761887865043
27,0.49424219348284254,1.6404864036546083,-4.564173094902582,-8.97488839422928,6.67951641873047,2.884606219604304,101.52021025365964
