,0,1,2,3,4,5,6,7
0,0.007200559777575888,-0.7847643046061057,0.19574887439870436,-0.8915852831593185,-2.6056622866557224,-9.073904927113706,5.199634110334328,78.41333225702424
1,0.3482284569304015,-0.8208815605268277,0.19496731762558922,-0.9008471867592842,-2.6083895290215904,-9.071936756999179,5.207786266678661,78.41107499207223
2,0.5020895672895479,-0.7686837643956711,0.1506362125307122,-0.898525011878221,-2.6115513313276213,-9.068472998663077,5.215807060236786,78.40870026620756
3,0.5608581311149483,-0.6150952887095031,0.06842751686177251,-0.8853885548020719,-2.615186125911925,-9.063517600140985,5.223696386368101,78.40620753521965
4,0.13928020985978523,-0.34192146489788794,-0.04345805540522979,-0.8625367498978461,-2.6193383309716927,-9.057078004017182,5.231454140432026,78.40359625489802
5,-0.2897330824867714,0.03088632307359196,-0.17681979029432823,-0.831068531532451,-2.6240523647041427,-9.049161652875986,5.239080217787992,78.4008658810321
6,-0.30289152494987887,0.4529915842537038,-0.3234569738295161,-0.7920828340728808,-2.629372645306542,-9.039775989301642,5.246574513795332,78.39801586941144
7,0.1989530181576532,0.7681869129786987,-0.4751688920346777,-0.7466785918861136,-2.635343590976058,-9.028928455878468,5.253936923813508,78.39504567582546
8,-0.08373536546164573,0.7474728436236107,-0.6222727229877574,-0.6959547393391143,-2.6420096199099383,-9.016626495190717,5.261167343201916,78.39195475606365
9,-0.10866182827720104,0.35411471895063606,-0.7491572129819805,-0.6410102107988314,-2.649415150305401,-9.002877549822657,5.268265667319934,78.38874256591549
10,0.19108724911453323,-0.2747589980970402,-0.8387290003644677,-0.5829439406322483,-2.657604600359684,-8.98768906235855,5.275231791527024,78.38540856117045
11,-0.3528342119919854,-0.6467461464671591,-0.87376945307,-0.5229801336186514,-2.666622388269988,-8.971068475382713,5.282065611182484,78.381952197618
12,0.5336624657086741,-0.6889811416396593,-0.8397701462525917,-0.4625129667969612,-2.676512932233529,-8.953023231479397,5.288767021645823,78.37837293104765
13,0.520744718812908,-0.6015663590000224,-0.736563621598257,-0.4017374500594308,-2.6873206504475564,-8.933560773232875,5.2953359182763755,78.37467021724885
14,0.3477620073007376,-0.3744006919586227,-0.5736780355415274,-0.3405174839085474,-2.6990899611092782,-8.912688543227455,5.301772196433637,78.37084351201106
15,-0.7559681342595969,0.0342579729559942,-0.3622626259869269,-0.27871696884685904,-2.711865282415896,-8.890413984047383,5.308075751476869,78.36689227112382
16,0.14364999291899233,0.5113935849963724,-0.11346663083899661,-0.21619980537684053,-2.725691032564675,-8.866744538276986,5.314246478765617,78.36281595037653
17,0.4822329659942188,0.6424402150444968,0.1615607119977257,-0.15282989400105185,-2.7406116297528236,-8.841687648500441,5.3202842736591816,78.35861400555869
18,-0.26966381858784433,0.12350820545404217,0.44607407385859255,-0.08847113522197081,-2.756671492177555,-8.815250757302085,5.3261890315170195,78.35428589245979
19,0.10185686001738059,-0.5502505627792812,0.7009437630385017,-0.022987429542128512,-2.7739150380360664,-8.787441307266226,5.3319606476985175,78.3498310668693
20,-0.05503801445681325,-0.6451708002510769,0.8842579165348479,0.043757322535943,-2.7923866855256154,-8.758266740977112,5.337599017563092,78.34524898457673
21,0.12706278806969837,-0.3125442260157852,0.969805433457118,0.11189922050976775,-2.812130852843429,-8.727734501019023,5.343104036470162,78.3405391013715
22,-0.25035954464016846,0.13168122668164728,0.9520421735457509,0.18150165975347227,-2.833191958186703,-8.695852029976209,5.348475599779064,78.33570087304312
23,-0.07161515747862776,0.5229088729903466,0.8302863298348424,0.2522107866087482,-2.855614419752667,-8.662626770432958,5.353713602849265,78.33073375538106
24,0.4457427210342933,0.6351730741043289,0.6090455672204051,0.32309431313817627,-2.8794426557385395,-8.628066164973603,5.358817941040172,78.32563720417478
25,0.4307677730080057,0.30497040918021634,0.31386485454554264,0.39309351886522254,-2.904721084341554,-8.592177656182345,5.363788466775714,78.3204107181492
26,-0.20945960473108244,-0.21367217923266169,-0.01523291745648625,0.46114968331352263,-2.9314941237589283,-8.554968686643505,5.368624860738288,78.31505396777084
27,-0.4458950866774214,-0.5611923983408765,-0.335758136975435,0.5262040860064938,-2.9598061921878887,-8.51644669894135,5.373326701863446,78.30956672525303
28,-0.14143421005374038,-0.47015140354218676,-0.6111318812818568,0.5871980064677751,-2.9897017078256467,-8.476619135660117,5.377893333840982,78.3039489980548
29,0.3231430370038627,-0.04179077500173059,-0.8282313519654007,0.6430727242208321,-3.02122508886942,-8.435493439384159,5.382324041549514,78.2982008524465
30,-0.26295675589286627,0.42784349043458236,-0.9790979116827792,0.6927695187892391,-3.0544207535164616,-8.393077052697683,5.386618109867456,78.29232235469853
31,0.06243417497468991,0.41390298047470464,-1.0599456817515285,0.7352296696965328,-3.089333119963974,-8.349377418185,5.390774823673309,78.28631357108127
32,0.1894783753336243,0.036502517529485856,-1.0803310185368922,0.7697946748026296,-3.126006606409138,-8.30440197843043,5.394793419220115,78.28017461649063
33,-0.17797184184268833,-0.2915806363546636,-1.037382067143006,0.7970006138245249,-3.1644856310492546,-8.258158176018169,5.398672938258676,78.2739058003246
34,0.1616302490513349,-0.27725562915458135,-0.924986027664662,0.816158618860858,-3.2048146120815195,-8.210653453532519,5.4024123739143945,78.2675074806067
35,0.18864649087207608,-0.10528748938071196,-0.7475920454251797,0.826173530521638,-3.2470379677031085,-8.161895253557773,5.406010719312633,78.26098001536042
36,-0.20208808295641767,-0.008231717559538346,-0.5163289842995079,0.825925727097286,-3.291175653791691,-8.111891018678199,5.409466967578783,78.25432376260929
