Date,Open,High,Low,Close,Adj Close,Volume
2018-02-01,199.339996,202.250000,198.279999,199.899994,194.037582,3553800
2018-02-02,199.250000,199.300003,193.440002,193.970001,188.281494,6179000
2018-02-05,190.070007,194.300003,180.380005,183.110001,177.739990,10618500
2018-02-06,178.619995,191.960007,175.419998,191.039993,185.437424,11682700
2018-02-07,190.729996,194.520004,189.720001,191.289993,185.680084,6016800
2018-02-08,191.139999,191.139999,180.929993,181.220001,175.905411,7241800
2018-02-09,183.250000,186.000000,175.789993,184.119995,178.720337,9059200
2018-02-12,186.550003,187.009995,183.410004,184.059998,178.662125,6783700
2018-02-13,183.229996,183.990005,180.889999,183.720001,178.332092,4273800
2018-02-14,181.880005,185.059998,181.050003,184.690002,179.273651,6767000
2018-02-15,186.740005,187.190002,183.259995,185.270004,179.836639,5113300
2018-02-16,185.059998,187.990005,184.860001,186.970001,181.486771,7619200
2018-02-20,189.899994,191.440002,186.309998,186.710007,181.234421,8922100
2018-02-21,187.210007,187.979996,182.860001,183.059998,177.691452,7527200
2018-02-22,183.720001,186.220001,182.910004,185.470001,180.030777,5653900
2018-02-23,186.199997,188.410004,185.619995,188.350006,182.826309,4315400
2018-02-26,189.169998,189.789993,187.860001,188.460007,182.933105,4648000
2018-02-27,188.869995,189.250000,184.960007,184.979996,179.555130,4618800
2018-02-28,184.410004,186.649994,182.270004,182.270004,176.924622,6419900
2018-03-01,182.750000,184.399994,178.250000,179.639999,174.371735,6123900
2018-03-02,177.720001,179.190002,176.339996,178.460007,173.226349,5671000
2018-03-05,177.860001,182.259995,177.699997,181.740005,176.410172,5748600
2018-03-06,182.750000,183.000000,179.509995,181.639999,176.313095,5306800
2018-03-07,178.820007,180.000000,176.820007,178.580002,174.331390,4799200
2018-03-08,179.440002,179.979996,176.729996,177.940002,173.706619,4750700
2018-03-09,179.000000,182.240005,177.919998,182.160004,177.826202,4477200
2018-03-12,182.429993,183.059998,179.550003,179.710007,175.434509,4993300
2018-03-13,179.589996,180.949997,177.860001,178.350006,174.106857,6128100
2018-03-14,179.100006,179.660004,175.889999,177.410004,173.189224,4531500
2018-03-15,177.690002,179.860001,176.720001,178.070007,173.833527,3936700
2018-03-16,178.429993,180.399994,177.970001,178.960007,174.702347,8410900
2018-03-19,178.649994,179.320007,176.000000,177.100006,172.886612,4744500
2018-03-20,177.639999,178.889999,177.160004,178.160004,173.921387,4148300
2018-03-21,178.350006,180.139999,177.679993,178.020004,173.784698,3494400
2018-03-22,177.419998,178.559998,175.080002,175.289993,171.119659,5255100
2018-03-23,176.240005,177.059998,171.559998,171.800003,167.712692,6021300
2018-03-26,174.110001,176.800003,173.520004,176.380005,172.183731,7323600
2018-03-27,177.380005,178.729996,173.600006,174.679993,170.524170,4713900
2018-03-28,175.240005,177.529999,173.919998,174.759995,170.602264,4318600
2018-03-29,175.699997,178.639999,175.500000,178.240005,173.999481,4423500
2018-04-02,177.149994,177.690002,170.419998,172.899994,168.786514,7229300
2018-04-03,172.779999,174.940002,172.429993,173.759995,169.626053,5283300
2018-04-04,170.800003,177.839996,170.419998,177.440002,173.218506,4757300
2018-04-05,178.000000,180.039993,177.309998,179.130005,174.868317,3799900
2018-04-06,177.979996,178.520004,173.350006,174.449997,170.299652,5236900
2018-04-09,175.059998,175.350006,172.369995,172.509995,168.405777,5079800
2018-04-10,174.029999,174.190002,172.240005,173.490005,169.362488,4783000
2018-04-11,172.000000,175.059998,171.800003,172.860001,168.747482,4228400
2018-04-12,173.309998,174.240005,172.899994,173.360001,169.235565,3396700
2018-04-13,174.490005,175.509995,172.229996,172.800003,168.688904,4311200
2018-04-16,174.229996,175.600006,173.320007,174.429993,170.280106,3534200
2018-04-17,175.759995,176.240005,174.100006,174.910004,170.748703,3106500
2018-04-18,175.000000,180.250000,174.990005,179.850006,175.571182,5858900
2018-04-19,179.500000,179.699997,175.770004,177.080002,172.867065,5407300
2018-04-20,177.850006,178.889999,176.320007,177.009995,172.798737,5008600
2018-04-23,177.619995,178.380005,176.130005,177.660004,173.433273,2987700
2018-04-24,179.300003,180.000000,175.050003,176.259995,172.066589,4435400
2018-04-25,176.080002,178.070007,174.550003,177.389999,173.169708,5587300
2018-04-26,178.460007,185.929993,178.080002,185.720001,181.301514,8782500
2018-04-27,185.490005,187.039993,183.869995,186.460007,182.023911,4382400
2018-04-30,186.990005,187.800003,184.800003,184.800003,180.403397,4173200
2018-05-01,184.729996,184.729996,181.399994,184.630005,180.237457,3423900
2018-05-02,184.490005,187.119995,183.750000,185.910004,181.486984,3866500
2018-05-03,184.869995,184.899994,181.199997,183.190002,178.831696,4123900
2018-05-04,182.750000,186.350006,181.839996,185.029999,180.627930,3896200
2018-05-07,185.399994,185.500000,182.669998,183.559998,179.192902,3582300
2018-05-08,183.449997,185.300003,182.500000,185.039993,180.637680,4168200
2018-05-09,185.029999,186.500000,183.570007,186.360001,181.926300,3392300
2018-05-10,185.970001,187.970001,185.880005,187.160004,182.707245,3850100
2018-05-11,187.630005,190.800003,187.350006,190.309998,185.782303,5355100
2018-05-14,191.500000,191.649994,189.860001,191.080002,186.533981,7035900
2018-05-15,189.500000,189.690002,186.100006,187.979996,183.507751,10147000
2018-05-16,189.279999,189.279999,185.899994,186.380005,181.945816,5044800
2018-05-17,186.250000,187.179993,184.869995,185.330002,180.920792,4227700
2018-05-18,185.750000,188.210007,185.550003,187.419998,182.961060,4697900
2018-05-21,188.199997,190.669998,188.000000,189.789993,185.274673,4147800
2018-05-22,190.059998,190.779999,186.520004,186.869995,182.424149,4585600
2018-05-23,187.100006,187.320007,184.979996,186.669998,182.228912,7382600
2018-05-24,186.789993,187.410004,184.669998,187.149994,182.697479,3941300
2018-05-25,186.710007,187.830002,186.050003,186.850006,182.404617,2730400
2018-05-29,185.550003,186.830002,184.250000,185.000000,180.598633,4725500
2018-05-30,184.830002,187.800003,184.009995,187.089996,183.661469,3976000
2018-05-31,187.160004,187.360001,185.250000,186.550003,183.131348,4839900
2018-06-01,187.210007,188.830002,186.520004,187.350006,183.916718,3706200
2018-06-04,188.220001,191.539993,187.970001,191.360001,187.853226,4103300
2018-06-05,190.440002,192.380005,189.699997,191.940002,188.422592,4231300
2018-06-06,193.070007,193.589996,191.210007,193.589996,190.042343,4134700
2018-06-07,193.830002,197.199997,193.830002,196.169998,192.575073,4378700
2018-06-08,195.869995,198.500000,195.009995,198.330002,194.695496,4006200
2018-06-11,198.910004,200.520004,198.339996,199.639999,195.981491,4243000
2018-06-12,199.839996,201.339996,199.509995,201.309998,197.620880,4616700
2018-06-13,201.300003,201.580002,199.660004,200.309998,196.639206,5128100
2018-06-14,200.259995,201.000000,198.160004,199.669998,196.010925,4305900
2018-06-15,198.949997,201.600006,198.500000,200.539993,196.864990,7820900
2018-06-18,198.940002,200.910004,198.110001,200.690002,197.012238,3396300
2018-06-19,198.210007,199.899994,198.100006,199.210007,195.559357,5501100
2018-06-20,200.000000,200.130005,198.119995,199.080002,195.431747,3389600
2018-06-21,199.210007,200.940002,198.610001,200.309998,196.639206,4695100
2018-06-22,200.789993,201.199997,197.169998,197.410004,193.792358,6785800
2018-06-25,197.410004,197.839996,195.059998,196.380005,192.781235,5127200
2018-06-26,196.580002,197.330002,195.600006,196.360001,192.761597,3270600
2018-06-27,196.660004,197.990005,195.009995,195.020004,191.446152,3771700
2018-06-28,195.000000,196.009995,193.509995,195.210007,191.632675,2994000
2018-06-29,195.860001,198.830002,194.990005,195.100006,191.524689,4106600
2018-07-02,193.820007,194.179993,192.119995,194.020004,190.464478,3822800
2018-07-03,194.440002,195.710007,193.410004,193.619995,190.071808,1608400
2018-07-05,194.490005,194.740005,193.130005,194.410004,190.847321,3040600
2018-07-06,194.580002,195.350006,192.949997,194.479996,190.916031,2552400
2018-07-09,195.699997,196.710007,195.029999,196.080002,192.486725,2575100
2018-07-10,196.559998,197.759995,196.380005,197.610001,193.988678,2842400
2018-07-11,197.220001,197.759995,195.949997,196.949997,193.340790,3309300
2018-07-12,198.199997,198.479996,197.000000,197.949997,194.322449,2709200
2018-07-13,198.460007,199.929993,198.460007,198.690002,195.048904,2308100
2018-07-16,199.139999,199.220001,197.889999,198.880005,195.235413,2530500
2018-07-17,198.630005,201.429993,198.630005,201.100006,197.414719,4662800
2018-07-18,201.020004,201.919998,200.190002,200.970001,197.287109,3787800
2018-07-19,200.889999,203.229996,200.550003,202.630005,198.916687,3691100
2018-07-20,202.080002,203.759995,201.820007,202.449997,198.739990,3564100
2018-07-23,202.460007,203.389999,201.899994,202.229996,198.524002,2264300
