Date,0,1,2,3,4,5,6,7,8
1/12/2015,0.107298045,0.090282594,-0.458831222,0.262669892,0.588329818,-3.493414445,-0.667383781,-2.658408607,19.08945741
1/9/2015,-0.079312052,-0.035806059,-0.622008274,0.321586292,0.547644405,-3.45752583,-0.667363633,-2.676020342,19.07880535
1/8/2015,0.010098718,-0.11538169,-0.749222427,0.365865674,0.506365331,-3.420053038,-0.666948009,-2.693379163,19.06836918
1/7/2015,0.071094045,-0.017083134,-0.834909673,0.392422068,0.465161529,-3.381066253,-0.666143434,-2.710482089,19.0581498
1/6/2015,-0.094896538,0.163794519,-0.847186319,0.398299144,0.424758986,-3.340635657,-0.664956418,-2.727326154,19.04814815
1/5/2015,0.132693116,0.010881989,-0.755048514,0.382304606,0.385508107,-3.298831434,-0.66339344,-2.743908422,19.03836513
1/2/2015,0.013696193,-0.222700014,-0.554717791,0.34628006,0.347478877,-3.255723769,-0.66146095,-2.760225987,19.02880167
12/31/2014,-0.210795298,-0.23892489,-0.25779253,0.292756073,0.310694009,-3.211382843,-0.659165361,-2.776275979,19.01945868
12/30/2014,0.246554402,0.082230727,0.085886251,0.224263213,0.275176217,-3.165878842,-0.656513052,-2.792055566,19.01033708
12/29/2014,0.244424958,0.254589537,0.402764574,0.143332047,0.240948216,-3.119281948,-0.653510365,-2.807561948,19.00143779
12/26/2014,-0.239952661,0.020334315,0.626663214,0.052493144,0.208032719,-3.071662344,-0.650163605,-2.822792364,18.99276172
12/24/2014,-0.199303367,-0.22584892,0.735997752,-0.045722929,0.17645244,-3.023090215,-0.646479036,-2.837744093,18.9843098
12/23/2014,0.213715749,-0.1217388,0.718089905,-0.148152938,0.146236191,-2.97364184,-0.642462893,-2.852414446,18.97608293
12/22/2014,-0.208870319,0.165430211,0.558221201,-0.249102989,0.117437171,-2.923417889,-0.638121364,-2.866800779,18.96808205
12/19/2014,-0.074580937,0.082499999,0.276504798,-0.342246522,0.090114677,-2.872525126,-0.633460603,-2.88090048,18.96030805
12/18/2014,0.240282779,-0.109247497,-0.062600454,-0.421256975,0.064328004,-2.821070319,-0.628486732,-2.894710972,18.95276187
12/17/2014,-0.276039507,-0.042325833,-0.376811675,-0.479807789,0.040136449,-2.769160232,-0.623205838,-2.908229712,18.94544443
12/16/2014,0.318884382,0.093798335,-0.558229311,-0.511572403,0.017599309,-2.716901631,-0.617623971,-2.921454194,18.93835662
12/15/2014,0.061061109,-0.014784521,-0.548351845,-0.511338148,-0.003270037,-2.664401283,-0.611747141,-2.934381951,18.93149939
12/12/2014,-0.389895123,-0.130951897,-0.396573277,-0.479024923,-0.022656744,-2.611751082,-0.605581314,-2.947010562,18.92487363
12/11/2014,0.402091851,0.008788149,-0.175538168,-0.418374531,-0.040851367,-2.558983442,-0.599132412,-2.95933765,18.91848028
12/10/2014,-0.299441039,0.197764042,0.054061821,-0.333805779,-0.058159329,-2.506115906,-0.592406303,-2.971360889,18.91232024
12/9/2014,-0.370541831,0.250090863,0.234618314,-0.229737474,-0.074886054,-2.453166018,-0.585408815,-2.983077996,18.90639444
12/8/2014,-0.341001394,0.17801124,0.321281398,-0.110588424,-0.091336967,-2.400151321,-0.578145754,-2.994486709,18.90070379
12/5/2014,-0.07024779,0.02585935,0.321031064,0.019222564,-0.107820805,-2.347086045,-0.570622878,-3.005584812,18.89524921
12/4/2014,0.162290103,-0.167508333,0.256847909,0.154757038,-0.124659557,-2.29397117,-0.562845895,-3.016370144,18.89003162
12/3/2014,0.220178084,-0.3537522,0.152740022,0.288997958,-0.142178524,-2.240804362,-0.55482049,-3.026840563,18.88505194
12/2/2014,-0.199127637,-0.467960999,0.032773351,0.41440864,-0.160703007,-2.187583286,-0.546552302,-3.036993973,18.88031107
12/1/2014,0.194031735,-0.484930083,-0.07712346,0.523379735,-0.180558308,-2.134305608,-0.538046947,-3.046828302,18.87580995
11/28/2014,0.186999852,-0.331407411,-0.150015321,0.608706071,-0.202069728,-2.080968996,-0.529309994,-3.056341526,18.87154948
11/26/2014,-0.224049039,-0.034619454,-0.182881825,0.665889182,-0.225562569,-2.027571114,-0.520346985,-3.065531646,18.86753059
11/25/2014,0.032628028,0.262670847,-0.180252497,0.692231028,-0.251362132,-1.974109629,-0.511163409,-3.074396718,18.86375419
11/24/2014,0.200133679,0.472058025,-0.15107919,0.689331277,-0.279669097,-1.920582207,-0.501764727,-3.082934824,18.8602212
11/21/2014,0.29952127,0.525756161,-0.10541934,0.65940445,-0.310193414,-1.866986514,-0.492156345,-3.091144102,18.85693254
11/20/2014,-0.313883272,0.411979367,-0.052394278,0.604790366,-0.342551445,-1.813320216,-0.482343638,-3.099022722,18.85388913
11/19/2014,-0.269578894,0.292004492,0.002571052,0.528760165,-0.376367308,-1.759580979,-0.472331918,-3.106568915,18.85109188
11/18/2014,0.314037604,0.18199701,0.05479569,0.434995996,-0.411265122,-1.705766469,-0.462126487,-3.113780924,18.8485417
11/17/2014,0.174017785,0.062668571,0.09954918,0.327229503,-0.446869008,-1.651874353,-0.451732642,-3.120656994,18.84623953
11/14/2014,0.105054133,-0.062906074,0.132116281,0.209177115,-0.482803083,-1.597902296,-0.441155618,-3.127195435,18.84418627
11/13/2014,0.076907277,-0.18672092,0.147903237,0.084433775,-0.518691467,-1.543847965,-0.430400632,-3.133394575,18.84238284
11/12/2014,-0.264949836,-0.300769962,0.14252528,-0.04361456,-0.55415828,-1.489709025,-0.419472884,-3.139252757,18.84083016
11/11/2014,0.260359056,-0.369589806,0.111770146,-0.171754437,-0.588827641,-1.435483142,-0.408377498,-3.1447684,18.83952915
11/10/2014,-0.263908213,-0.288893209,0.054534747,-0.296805877,-0.622323668,-1.381167984,-0.397119583,-3.149939942,18.83848073
11/7/2014,0.049414317,-0.094754173,-0.018112293,-0.4155889,-0.654270481,-1.326761215,-0.385704224,-3.154765838,18.83768581
11/6/2014,0.292556532,0.120564099,-0.092551084,-0.524923525,-0.6842922,-1.272260502,-0.37413643,-3.159244625,18.83714531
11/5/2014,-0.313431939,0.270395921,-0.155292848,-0.621629773,-0.712012942,-1.21766351,-0.362421189,-3.163374861,18.83686014
11/4/2014,-0.248316199,0.314814691,-0.194487168,-0.702527665,-0.737056829,-1.162967907,-0.350563464,-3.167155123,18.83683123
11/3/2014,-0.047077292,0.261999531,-0.206887399,-0.764437219,-0.759047977,-1.108171358,-0.338568134,-3.170584078,18.8370595
10/31/2014,0.242062598,0.137496319,-0.198477276,-0.804786352,-0.777611852,-1.053271529,-0.326440055,-3.173660413,18.83754585
10/30/2014,0.395165556,-0.031098751,-0.174534189,-0.823754258,-0.792379293,-0.998266086,-0.31418406,-3.176382842,18.83829121
10/29/2014,0.180095161,-0.21084725,-0.138416262,-0.823422697,-0.802997841,-0.943152696,-0.301804884,-3.17875017,18.8392965
10/28/2014,-0.400939386,-0.347441802,-0.093037034,-0.806195047,-0.809238006,-0.887929024,-0.28930724,-3.18076123,18.84056263
10/27/2014,-0.411458775,-0.387760622,-0.041505783,-0.774224069,-0.811148027,-0.83259684,-0.276695843,-3.182414851,18.84209052
10/24/2014,0.056118887,-0.319198157,0.012479895,-0.729519546,-0.808899694,-0.777177341,-0.263975377,-3.183709892,18.84388108
10/23/2014,0.186759302,-0.19329632,0.066273437,-0.674070899,-0.802671241,-0.721705647,-0.251150424,-3.184645309,18.84593524
10/22/2014,0.359514201,-0.076001932,0.117547779,-0.609867548,-0.79264681,-0.666210963,-0.23822554,-3.185220086,18.8482539
10/21/2014,0.12938096,-0.014924345,0.163975857,-0.538898914,-0.779012779,-0.610720264,-0.22520528,-3.185433206,18.85083797
10/20/2014,-0.287278928,0.013822128,0.203230608,-0.463154415,-0.761955521,-0.555260528,-0.212094169,-3.185283682,18.85368837
10/17/2014,0.151421803,0.041454811,0.232984968,-0.384623473,-0.741661412,-0.49985873,-0.198896619,-3.184770636,18.856806
10/16/2014,0.200247158,0.076313754,0.250911872,-0.305295508,-0.718316827,-0.444541845,-0.185617009,-3.183893189,18.86019173
10/15/2014,0.019506585,0.109763527,0.254684258,-0.227159939,-0.692108142,-0.389336849,-0.172259721,-3.18265044,18.86384643
10/14/2014,-0.127078982,0.179759529,0.241505611,-0.151736737,-0.66322173,-0.334270719,-0.158829136,-3.181041463,18.86777092
10/13/2014,0.106298998,0.32359623,0.206696214,-0.078662669,-0.631843967,-0.27937043,-0.145329603,-3.179065342,18.871966
10/10/2014,-0.012409419,0.497857196,0.145085312,-0.007083464,-0.598161229,-0.224662958,-0.131765343,-3.176721281,18.87643248
10/9/2014,-0.105432664,0.534832099,0.054538532,0.063860546,-0.56235989,-0.170175279,-0.118140543,-3.174008491,18.88117112
10/8/2014,0.121841696,0.28737909,-0.052749575,0.134720926,-0.524626325,-0.115934368,-0.104459393,-3.170926157,18.88618268
10/7/2014,-0.142256044,-0.065819253,-0.152895472,0.204816822,-0.485146911,-0.061967203,-0.090726081,-3.167473452,18.89146788
10/6/2014,0.15718616,-0.35023068,-0.21976862,0.273074079,-0.44410802,-0.008300757,-0.076944759,-3.163649558,18.89702745
10/3/2014,-0.159228188,-0.40564188,-0.226838624,0.338077753,-0.40169603,0.045037992,-0.063119437,-3.159453797,18.90286207
10/2/2014,0.147837138,-0.098848969,-0.158077861,0.398617378,-0.358097314,0.098022069,-0.04925409,-3.154885518,18.90897246
10/1/2014,0.094969149,0.236754194,-0.040696605,0.454641185,-0.313498248,0.150624499,-0.035352692,-3.149944039,18.91535927
9/30/2014,-0.113375045,0.249009107,0.087270628,0.50638708,-0.268085208,0.202818304,-0.021419216,-3.144628676,18.92202317
9/29/2014,0.108909146,-0.018863385,0.187903323,0.554092968,-0.222044567,0.25457651,-0.007457598,-3.138938771,18.9289648
9/26/2014,-0.121002025,-0.150880817,0.223736966,0.597996755,-0.175562701,0.305872141,0.006528389,-3.132873796,18.9361848
9/25/2014,0.12590619,-0.083250254,0.171162647,0.637686524,-0.128825986,0.35667822,0.020535009,-3.126433252,18.94368376
9/24/2014,0.184527465,0.036717574,0.061150743,0.670538191,-0.082020796,0.406967772,0.034558529,-3.119616631,18.95146229
9/23/2014,0.063034382,0.070102932,-0.063608138,0.694826299,-0.035333507,0.45671382,0.048595213,-3.112423387,18.95952096
9/22/2014,-0.261799303,0.021502121,-0.168645886,0.709212508,0.011049507,0.50588939,0.062641372,-3.104853005,18.9678603
9/19/2014,0.04302454,-0.052176079,-0.243742092,0.712358476,0.056941871,0.554467506,0.076693524,-3.096905182,18.97648086
9/18/2014,0.312492735,-0.111361186,-0.284759601,0.702930082,0.102152989,0.602421191,0.090748352,-3.088579775,18.98538321
9/17/2014,0.299627739,-0.116481166,-0.288696005,0.679867228,0.146464378,0.649723469,0.104802565,-3.079876661,18.99456788
9/16/2014,-0.317082775,-0.023120946,-0.256959198,0.64339621,0.189612068,0.696347365,0.118852876,-3.070795668,19.00403536
9/15/2014,-0.068928701,0.132934628,-0.199392473,0.594998301,0.231348697,0.742265903,0.132895994,-3.061336611,19.01378612
9/12/2014,0.280559154,0.221276133,-0.127803843,0.536342383,0.271495658,0.787452107,0.146928683,-3.051499356,19.02382065
9/11/2014,-0.043370286,0.136096896,-0.051666938,0.469080845,0.309890838,0.831879002,0.160947906,-3.041283974,19.03413942
9/10/2014,-0.225635155,-0.051535233,0.028551858,0.394866073,0.346372124,0.87551961,0.174950678,-3.030690583,19.04474292
9/9/2014,-0.096423223,-0.234867944,0.113399458,0.315350456,0.380777404,0.918346958,0.188934017,-3.019719243,19.05563155
9/8/2014,0.111735546,-0.346588774,0.203771847,0.232186382,0.412944564,0.960334068,0.202894936,-3.008369766,19.06680549
9/5/2014,0.170377142,-0.329078706,0.300485766,0.147026239,0.442711491,1.001453964,0.216830593,-2.996642028,19.07826483
9/4/2014,-0.17156059,-0.160192402,0.394010531,0.061362674,0.469916073,1.041679672,0.230738705,-2.984536412,19.09000961
9/3/2014,-0.110737553,0.032046126,0.472657798,-0.023950632,0.494396196,1.080984215,0.24461713,-2.972053426,19.10203986
9/2/2014,0.158331298,0.197461663,0.524898963,-0.108219737,0.515989748,1.119340617,0.258463728,-2.959193579,19.11435559
8/29/2014,0.237318548,0.316836402,0.539114397,-0.190659673,0.534528814,1.156727704,0.272276453,-2.945957473,19.12695683
8/28/2014,0.061617631,0.372947876,0.503213519,-0.270014525,0.549822275,1.193147505,0.286053707,-2.932346161,19.1398436
8/27/2014,-0.307076419,0.351821054,0.409321281,-0.344509969,0.561673213,1.228607851,0.299794252,-2.918361055,19.15301593
8/26/2014,-0.29975136,0.230371264,0.268391528,-0.412264837,0.56988266,1.263118619,0.313496914,-2.904003629,19.16647384
8/25/2014,0.369614946,0.025198689,0.096112045,-0.471397958,0.574243475,1.296697865,0.327160611,-2.889275452,19.18021735
8/22/2014,-0.168720958,-0.182757299,-0.091829387,-0.520028164,0.574547443,1.329364711,0.340784704,-2.874178534,19.19424648
8/21/2014,-0.40553128,-0.28295973,-0.279744983,-0.556274286,0.570586931,1.361137703,0.354369028,-2.85871536,19.20856127
8/20/2014,0.001172421,-0.199696784,-0.45131176,-0.578255153,0.562142623,1.392047068,0.367913828,-2.842888824,19.22316172
8/19/2014,0.096645414,-0.012435404,-0.588289616,-0.584089598,0.548992049,1.422126187,0.381419434,-2.826701906,19.23804787
8/18/2014,0.38016691,0.162901601,-0.674297998,-0.571972093,0.530988381,1.451408442,0.394886175,-2.810157584,19.25321974
8/15/2014,0.379821741,0.215067229,-0.693556952,-0.54043937,0.508303963,1.479927213,0.408314379,-2.793258836,19.26867734
8/14/2014,-0.005435885,0.089615313,-0.635714723,-0.489007699,0.481281236,1.507715882,0.421704377,-2.776008642,19.28442071
8/13/2014,-0.206696813,-0.101478719,-0.512478658,-0.420213563,0.4503914,1.534807828,0.435056497,-2.75840998,19.30044987
8/12/2014,-0.298261055,-0.200763109,-0.342820604,-0.337338575,0.416133696,1.561236434,0.448371068,-2.74046583,19.31676484
8/11/2014,0.26700832,-0.085719391,-0.15078777,-0.243664347,0.379007362,1.587035079,0.46164842,-2.722179155,19.33336562
8/8/2014,-0.041633362,0.129623691,0.045430473,-0.142472492,0.339511639,1.612237146,0.474888882,-2.703552862,19.35025217
8/7/2014,-0.176768233,0.219747212,0.229545199,-0.037044624,0.298145767,1.636876014,0.488092784,-2.684589844,19.36742444
8/6/2014,-0.191576269,0.092508494,0.388200422,0.069337645,0.255408985,1.660985065,0.501260453,-2.665292993,19.38488234
8/5/2014,0.179205321,-0.182167629,0.517533412,0.173392701,0.211800532,1.684597679,0.51439222,-2.645665202,19.40262582
8/4/2014,0.174440383,-0.253203738,0.608923656,0.271838933,0.16781965,1.707747239,0.527488414,-2.625709363,19.42065483
8/1/2014,-0.165820111,-0.062082688,0.656556956,0.361394726,0.123965577,1.730467124,0.540549364,-2.605428368,19.43896928
7/31/2014,0.153736171,0.250359902,0.655849346,0.438778468,0.080737554,1.752790715,0.553575399,-2.584825111,19.45756913
7/30/2014,-0.133300743,0.283592151,0.601908263,0.501028027,0.038615675,1.774751394,0.566566848,-2.563902482,19.4764543
7/29/2014,0.049039601,0.12906808,0.492632806,0.546672976,-0.001996544,1.796382542,0.57952404,-2.542663375,19.49562473
7/28/2014,0.085937956,-0.040654886,0.341593761,0.575417507,-0.04071473,1.817717538,0.592447306,-2.521110683,19.51508037
7/25/2014,-0.075774586,-0.144591291,0.166354916,0.587205098,-0.077180014,1.838789765,0.605336973,-2.499247297,19.53482114
7/24/2014,0.082769385,-0.263792145,-0.015519939,0.58211648,-0.111170778,1.859632604,0.618193372,-2.47707611,19.55484699
7/23/2014,-0.104277424,-0.32887635,-0.186467016,0.56039889,-0.142631911,1.880279434,0.63101683,-2.454600015,19.57515785
7/22/2014,0.130761103,-0.338275201,-0.328922524,0.522334816,-0.171543555,1.900763637,0.643807679,-2.431821903,19.59575366
7/21/2014,0.115985567,-0.21992788,-0.427666817,0.468204041,-0.197883143,1.921118595,0.656566246,-2.408744668,19.61663435
7/18/2014,-0.157445407,0.038831064,-0.476856813,0.398275527,-0.221617289,1.941377687,0.669292861,-2.385371202,19.63779986
7/17/2014,-0.160748908,0.346814109,-0.473103475,0.31292543,-0.242709901,1.961574296,0.681987853,-2.361704397,19.65925013
7/16/2014,0.139004333,0.398691677,-0.414013926,0.21352607,-0.261124888,1.981741801,0.694651552,-2.337747145,19.6809851
7/15/2014,-0.106002208,-0.029439882,-0.304503885,0.103785908,-0.276826157,2.001913584,0.707284286,-2.31350234,19.70300469
7/14/2014,0.078713018,-0.439600761,-0.169935431,-0.012030036,-0.289777617,2.022123025,0.719886385,-2.288972873,19.72530886
7/11/2014,-0.071055296,-0.327853123,-0.037232672,-0.129656741,-0.299943175,2.042403506,0.732458177,-2.264161637,19.74789753
7/10/2014,0.010860747,0.09144497,0.08032198,-0.244829186,-0.30728674,2.062788408,0.744999993,-2.239071524,19.77077064
7/9/2014,0.104612181,0.460825444,0.172856538,-0.353282352,-0.31177222,2.083311111,0.757512162,-2.213705427,19.79392813
7/8/2014,-0.123824098,0.522708403,0.230499015,-0.450751217,-0.313359626,2.1040011,0.769995012,-2.188066238,19.81736994
7/7/2014,0.132312105,0.380210233,0.246516579,-0.533308425,-0.311987049,2.124868537,0.782448872,-2.16215685,19.841096
7/3/2014,-0.00079694,0.188671345,0.226682372,-0.598326629,-0.307562361,2.145903761,0.794874073,-2.135980155,19.86510624
7/2/2014,-0.123038498,-0.053307543,0.180008443,-0.643615899,-0.299983111,2.167089384,0.807270943,-2.109539045,19.88940062
7/1/2014,0.118514929,-0.334221231,0.116894037,-0.668373499,-0.289145845,2.188407019,0.819639811,-2.082836413,19.91397905
6/30/2014,-0.120864305,-0.487773047,0.048954711,-0.672963139,-0.27499698,2.20983828,0.831981006,-2.055875152,19.93884149
6/27/2014,0.128977568,-0.53219759,-0.012309071,-0.65774734,-0.257714559,2.23136672,0.844294859,-2.028658153,19.96398786
6/26/2014,-0.138522288,-0.564786349,-0.056771207,-0.62291789,-0.237655108,2.252983645,0.856581697,-2.00118831,19.9894181
6/25/2014,0.114872768,-0.504319715,-0.077498413,-0.568748985,-0.215207309,2.274682304,0.868841851,-1.973468514,20.01513215
6/24/2014,0.138828527,-0.356308092,-0.078767038,-0.49615258,-0.190759842,2.296455944,0.881075649,-1.945501658,20.04112995
6/23/2014,0.159547385,-0.162692826,-0.0667239,-0.407132011,-0.164701388,2.318297811,0.893283421,-1.917290635,20.06741143
6/20/2014,-0.164763903,0.025442974,-0.046410163,-0.304796265,-0.137420629,2.340201153,0.905465495,-1.888838336,20.09397653
6/19/2014,-0.06660859,0.147719202,-0.022637401,-0.192483922,-0.109306245,2.362159217,0.917622201,-1.860147655,20.12082519
6/18/2014,0.175862211,0.243694336,-0.000217187,-0.073533563,-0.080746916,2.38416525,0.929753869,-1.831221484,20.14795734
6/17/2014,-0.182078783,0.346642431,0.016038907,0.048716233,-0.052131325,2.4062125,0.941860827,-1.802062715,20.17537293
6/16/2014,0.187120781,0.373275497,0.021319307,0.170926886,-0.023848153,2.428294212,0.953943404,-1.772674241,20.20307188
6/13/2014,-0.130208203,0.295315809,0.012865572,0.28962545,0.003713921,2.450403635,0.96600193,-1.743058953,20.23105413
6/12/2014,-0.182717689,0.180376264,-0.003803506,0.400736801,0.030166215,2.472534016,0.978036735,-1.713219746,20.25931962
6/11/2014,0.1686318,0.089304891,-0.020857172,0.499792616,0.055120047,2.494678601,0.990048146,-1.68315951,20.28786829
6/10/2014,-0.057929349,-0.057659789,-0.030427728,0.582287629,0.078186738,2.516830638,1.002036494,-1.652881138,20.31670007
6/9/2014,-0.118143568,-0.176315296,-0.02558568,0.644654781,0.098977605,2.538983373,1.014002107,-1.622387523,20.34581491
6/6/2014,0.087743644,-0.158076281,-0.004040802,0.686663355,0.117103969,2.561130055,1.025945316,-1.591681558,20.37521273
6/5/2014,-0.059574506,0.007499716,0.030016575,0.708909775,0.132177147,2.58326393,1.037866448,-1.560766134,20.40489348
6/4/2014,0.038949741,0.076997035,0.069326277,0.711990466,0.14380846,2.605378245,1.049765833,-1.529644144,20.43485709
6/3/2014,-0.030835862,-0.014971004,0.102991521,0.696630015,0.15171827,2.627466247,1.061643801,-1.49831848,20.46510349
6/2/2014,0.038660102,-0.039415612,0.107373785,0.664027856,0.15606312,2.649521183,1.073500681,-1.466792036,20.49563263
5/30/2014,-0.063142945,0.032834316,0.063905414,0.615330206,0.157108596,2.671536301,1.085336801,-1.435067703,20.52644444
5/29/2014,-0.008483271,0.010734495,-0.012861516,0.551870179,0.155122452,2.693502681,1.097152491,-1.403148373,20.55753886
5/28/2014,0.150643049,-0.056106406,-0.097765835,0.47633267,0.150385458,2.715398386,1.108948081,-1.371036915,20.5889158
5/27/2014,-0.066680677,-0.058702395,-0.165022742,0.391748074,0.143195581,2.737184283,1.120723899,-1.338736096,20.62057507
5/23/2014,-0.259363712,0.002430686,-0.194206005,0.301152273,0.133840113,2.758826426,1.132480274,-1.306248658,20.65251646
5/22/2014,0.2288488,0.098758837,-0.18617316,0.207452596,0.122582011,2.780293256,1.144217536,-1.273577344,20.68473976
5/21/2014,0.353477276,0.127841782,-0.146413068,0.112834619,0.109678743,2.801553213,1.155936015,-1.240724897,20.71724475
5/20/2014,-0.214514748,0.012957492,-0.080924501,0.018832476,0.095387778,2.822574739,1.167636038,-1.207694059,20.75003122
5/19/2014,-0.407372431,-0.140478259,-0.000226409,-0.073144933,0.079966586,2.843326272,1.179317936,-1.174487573,20.78309895
5/16/2014,-0.255843037,-0.210065054,0.083826317,-0.161688711,0.063672635,2.863776255,1.190982038,-1.141108182,20.81644774
5/15/2014,-0.032921533,-0.189136387,0.160215086,-0.245389959,0.046763395,2.883893127,1.202628672,-1.107558627,20.85007737
5/14/2014,0.197123535,-0.105714206,0.223885358,-0.322831907,0.029488462,2.903645328,1.214258169,-1.073841652,20.88398762
5/13/2014,0.374304194,0.010644877,0.271317258,-0.392566295,0.012065946,2.923001299,1.225870856,-1.03996,20.91817829
5/12/2014,0.108570139,0.133310994,0.298990909,-0.453136993,-0.005293917,2.941929481,1.237467064,-1.005916412,20.95264917
5/9/2014,-0.118983016,0.247361225,0.303386432,-0.50308787,-0.022380891,2.960398314,1.249047122,-0.971713632,20.98740003
5/8/2014,-0.258756239,0.340799394,0.280910458,-0.540889301,-0.038984739,2.978376239,1.260611359,-0.937354402,21.02243066
5/7/2014,0.214115204,0.364200024,0.228407061,-0.564717687,-0.054895223,2.995831695,1.272160103,-0.902841465,21.05774086
5/6/2014,-0.173630207,0.170152544,0.147691579,-0.573033748,-0.069896647,3.012727662,1.283693685,-0.868177563,21.0933304
5/5/2014,0.144051544,-0.165837675,0.049787114,-0.565681659,-0.083799248,3.029005272,1.295212434,-0.833365439,21.12919909
5/2/2014,-0.129115541,-0.380561544,-0.051958226,-0.542901513,-0.096575617,3.044600198,1.306716677,-0.798407835,21.16534669
5/1/2014,0.126587505,-0.40803514,-0.143573886,-0.505802564,-0.108152852,3.059448109,1.318206746,-0.763307495,21.20177301
4/30/2014,-0.129990966,-0.098817983,-0.213468892,-0.455723302,-0.118434734,3.073484678,1.329682969,-0.728067161,21.23847782
4/29/2014,0.133732484,0.345835887,-0.257375993,-0.394002216,-0.127325043,3.086645575,1.341145675,-0.692689575,21.27546092
4/28/2014,-0.120128829,0.425494056,-0.272762063,-0.322024303,-0.13472756,3.098866472,1.352595194,-0.657177479,21.31272208
4/25/2014,-0.142412066,0.160180437,-0.258461951,-0.241602879,-0.140546064,3.11008304,1.364031854,-0.621533618,21.35026111
4/24/2014,0.153612893,-0.230456138,-0.219480029,-0.155566939,-0.144684337,3.12023095,1.375455985,-0.585760733,21.38807778
4/23/2014,-0.172759135,-0.438263244,-0.163082366,-0.066987769,-0.147046158,3.129245874,1.386867916,-0.549861566,21.42617188
4/22/2014,0.014680433,-0.413222507,-0.098163896,0.021063343,-0.147535309,3.137063483,1.398267976,-0.513838861,21.4645432
4/21/2014,0.146045853,-0.22758634,-0.029548019,0.10551511,-0.146061617,3.143625496,1.409656495,-0.47769536,21.50319152
4/17/2014,0.21302686,0.033734073,0.039030325,0.183296244,-0.142561564,3.148900285,1.421033801,-0.441433806,21.54211664
4/16/2014,0.281596581,0.285855912,0.103807835,0.251335458,-0.136989895,3.152874487,1.432400225,-0.405056945,21.58131834
4/15/2014,-0.297164646,0.434506315,0.161021207,0.306561466,-0.129313257,3.155546638,1.443756094,-0.368567538,21.62079643
4/14/2014,-0.301990186,0.386548911,0.204152348,0.345902978,-0.119502568,3.156919549,1.455101739,-0.331968334,21.6605507
4/11/2014,-0.20736193,0.186883911,0.218679673,0.366288709,-0.107537737,3.157005018,1.466437488,-0.295262078,21.70058095
4/10/2014,0.26653663,-0.110331814,0.198784618,0.365281781,-0.093430429,3.155817111,1.477763671,-0.258451519,21.74088695
4/9/2014,-0.227479772,-0.378388583,0.139244629,0.342985959,-0.077313283,3.153369987,1.489080522,-0.221539426,21.78146854
4/8/2014,-0.005697548,-0.295258962,0.038927809,0.300669391,-0.059360431,3.14967831,1.500387776,-0.184528578,21.82232552
4/7/2014,0.14216243,0.043663439,-0.084515438,0.241675115,-0.039749003,3.144757341,1.511684565,-0.147421774,21.86345775
4/4/2014,-0.120349619,0.311645261,-0.208739137,0.169864141,-0.018656131,3.138622631,1.522969735,-0.110221823,21.90486508
4/3/2014,0.122357243,0.02894785,-0.304720311,0.089097477,0.003741052,3.13129039,1.53424147,-0.072931555,21.94654738
4/2/2014,-0.141497098,-0.277787694,-0.316767175,0.003275324,0.027265416,3.122776995,1.54549779,-0.035553805,21.98850454
4/1/2014,0.161423295,-0.032223736,-0.20061644,-0.082803064,0.051739828,3.113099029,1.556736507,0.001908585,22.03073643
3/31/2014,-0.167181048,0.272438407,0.016161048,-0.161330076,0.076987157,3.102273917,1.567954592,0.039452751,22.07324296
3/28/2014,-0.062828683,0.155091258,0.274666983,-0.22375581,0.102830271,3.090319292,1.579148806,0.07707582,22.11602406
3/27/2014,0.127494436,-0.167165942,0.467829136,-0.261530362,0.129092038,3.077252789,1.590315912,0.114774895,22.15907967
3/26/2014,-0.094795151,-0.315044212,0.496560497,-0.266072363,0.15556386,3.063092293,1.601452417,0.152547069,22.20240973
3/25/2014,0.069725765,-0.130125214,0.302239077,-0.231988314,0.181906819,3.04785671,1.612553814,0.190389412,22.24601422
3/24/2014,-0.069150281,0.121270805,-0.033260977,-0.1671082,0.207732713,3.031565196,1.623615341,0.228298981,22.28989313
3/21/2014,0.104491059,0.353473718,-0.392941487,-0.082575741,0.232648888,3.014236909,1.634632235,0.266272796,22.33404648
3/20/2014,-0.172677975,0.33219722,-0.660520054,0.010465339,0.25626269,2.995891007,1.645599735,0.304307871,22.37847431
3/19/2014,0.253301957,-0.258415627,-0.723081226,0.101375142,0.278181464,2.976546647,1.656513078,0.342401217,22.42317664
3/18/2014,-0.316205659,-0.30168741,-0.498498814,0.181799775,0.298012556,2.956222986,1.667367503,0.38054985,22.4681535
3/17/2014,0.337017803,0.25647631,-0.041940025,0.244972023,0.315363312,2.934939547,1.678157883,0.41875078,22.51340494
3/14/2014,-0.310684867,0.11680945,0.464969158,0.284395389,0.329841077,2.912717308,1.688877635,0.457001021,22.55893097
3/13/2014,0.252541096,-0.154457156,0.821019846,0.293573375,0.341053197,2.889577612,1.699519811,0.495297586,22.60473163
3/12/2014,0.215296496,-0.098403804,0.894140667,0.266044066,0.348572434,2.865541803,1.710077464,0.533637488,22.65080696
3/11/2014,-0.133131051,0.107375833,0.740666004,0.198620989,0.351833211,2.840631223,1.720543647,0.572017739,22.69715698
3/10/2014,0.110010606,-0.09951748,0.447145994,0.100688807,0.350267139,2.814847312,1.730911411,0.610435352,22.74378172
