Date,Open,High,Low,Close,Adj Close,Volume
2018-02-01,78.320000,78.650002,76.669998,76.839996,71.861946,4328600
2018-02-02,76.820000,77.730003,76.430000,76.529999,71.572029,4252400
2018-02-05,76.650002,77.589996,75.730003,75.809998,70.898674,5852100
2018-02-06,75.150002,75.250000,72.930000,74.489998,69.664192,7810800
2018-02-07,74.459999,75.559998,74.180000,74.400002,69.580017,4840400
2018-02-08,74.089996,75.870003,73.800003,74.320000,69.505196,6160100
2018-02-09,74.320000,76.720001,73.860001,76.099998,71.169884,6312300
2018-02-12,76.120003,77.250000,75.660004,76.809998,71.833893,4373100
2018-02-13,76.540001,77.300003,75.820000,77.080002,72.086411,3808000
2018-02-14,76.620003,76.660004,75.449997,75.480003,70.590065,4563000
2018-02-15,74.769997,76.209999,74.660004,76.199997,72.113716,3923800
2018-02-16,76.070000,76.889999,75.769997,76.699997,72.586899,3796600
2018-02-20,76.209999,76.620003,74.820000,75.690002,71.631065,4017000
2018-02-21,75.580002,76.500000,75.300003,75.330002,71.290375,4242800
2018-02-22,75.480003,76.250000,75.169998,75.540001,71.489105,3103900
2018-02-23,75.449997,77.300003,75.379997,77.220001,73.079025,2839100
2018-02-26,79.110001,79.629997,77.650002,77.919998,73.741486,5253800
2018-02-27,77.879997,78.290001,76.330002,76.330002,72.236748,4088600
2018-02-28,76.019997,76.559998,75.309998,75.339996,71.299835,3321700
2018-03-01,75.349998,76.820000,75.160004,75.559998,71.508026,3209700
2018-03-02,75.459999,76.300003,74.580002,75.349998,71.309303,3631400
2018-03-05,75.220001,77.669998,74.870003,77.489998,73.334541,3840600
2018-03-06,77.230003,77.389999,75.629997,75.860001,71.791962,3655400
2018-03-07,75.410004,75.699997,74.930000,75.250000,71.214668,9936900
2018-03-08,75.529999,76.029999,75.239998,75.989998,71.914986,4733900
2018-03-09,75.900002,76.150002,75.519997,76.129997,72.047470,3870100
2018-03-12,76.120003,76.730003,76.059998,76.550003,72.444954,3581800
2018-03-13,76.900002,77.330002,76.190002,76.470001,72.369247,6365000
2018-03-14,76.709999,77.330002,76.449997,77.000000,72.870819,3788900
2018-03-15,76.870003,77.629997,76.290001,76.739998,72.624756,4619000
2018-03-16,76.900002,77.730003,76.739998,77.589996,73.429184,6667100
2018-03-19,77.800003,77.870003,76.709999,77.040001,72.908684,5503500
2018-03-20,77.019997,77.370003,76.330002,76.430000,72.331383,3888500
2018-03-21,76.430000,77.220001,75.839996,76.180000,72.094795,4051400
2018-03-22,76.339996,77.529999,76.080002,76.190002,72.104263,3704800
2018-03-23,76.519997,76.919998,75.029999,75.169998,71.138962,3033400
