Date,Open,High,Low,Close,Adj Close,Volume
2018-02-08,168.770004,169.240005,160.460007,160.619995,159.505783,6557700
2018-02-09,161.669998,166.490005,158.570007,165.199997,164.054016,6303000
2018-02-12,166.800003,168.820007,165.580002,168.190002,167.023285,5227400
2018-02-13,167.330002,170.770004,167.009995,170.119995,168.939896,3471000
2018-02-14,169.360001,172.660004,169.000000,172.520004,171.323257,4203700
2018-02-15,173.949997,174.699997,171.360001,174.690002,173.478210,3915000
2018-02-16,174.350006,176.669998,174.139999,175.649994,174.431534,4213100
2018-02-20,174.880005,176.429993,174.039993,175.350006,174.133621,3750100
2018-02-21,175.350006,176.350006,172.279999,172.320007,171.124664,5999500
2018-02-22,173.339996,173.830002,170.800003,172.949997,171.750275,5605800
2018-02-23,173.899994,175.779999,172.490005,175.759995,174.540756,3093800
2018-02-26,176.500000,178.139999,176.059998,177.869995,176.636124,4088100
2018-02-27,177.720001,179.169998,175.929993,175.929993,174.709595,3815900
2018-02-28,176.289993,178.970001,175.750000,175.759995,174.540756,4145700
2018-03-01,176.350006,177.350006,172.149994,173.490005,172.286545,4658500
2018-03-02,171.559998,175.330002,169.270004,175.020004,173.805908,4190100
2018-03-05,174.130005,179.270004,172.910004,178.529999,177.291565,4826500
2018-03-06,179.179993,180.089996,176.949997,177.529999,176.298492,3820900
2018-03-07,175.759995,179.710007,175.550003,179.210007,177.966843,2766100
2018-03-08,179.350006,179.889999,177.559998,179.250000,178.006561,2235300
2018-03-09,180.250000,183.330002,179.970001,183.240005,181.968903,4168900
2018-03-12,182.830002,183.520004,181.699997,182.539993,181.273727,3589000
2018-03-13,183.470001,183.729996,180.149994,181.009995,179.754364,3286600
2018-03-14,181.990005,182.000000,179.619995,180.119995,178.870544,2820700
2018-03-15,180.570007,182.169998,180.020004,180.949997,179.694763,2258200
2018-03-16,181.009995,183.169998,181.009995,182.550003,181.283676,4605000
2018-03-19,181.789993,182.300003,179.110001,180.580002,179.327347,3770000
2018-03-20,181.309998,183.250000,181.220001,182.509995,181.243958,2859300
2018-03-21,182.960007,183.500000,180.740005,180.750000,179.496155,3238400
2018-03-22,179.199997,180.259995,175.110001,175.520004,174.302429,4387300
2018-03-23,176.179993,176.869995,171.660004,171.830002,170.638046,4324100
2018-03-26,175.330002,177.470001,173.059998,177.169998,175.941010,5470100
2018-03-27,178.360001,178.500000,170.970001,172.520004,171.323257,5069100
2018-03-28,172.250000,172.929993,168.550003,170.350006,169.168304,5166600
2018-03-29,171.720001,176.660004,170.820007,175.160004,173.944962,3719200
2018-04-02,174.639999,175.770004,169.039993,171.600006,170.409653,4222400
2018-04-03,172.360001,172.889999,169.809998,172.470001,171.273605,3612600
2018-04-04,169.179993,174.009995,167.940002,173.690002,172.485138,4628300
2018-04-05,175.130005,177.440002,174.539993,175.800003,174.580490,3434100
2018-04-06,173.369995,175.149994,168.960007,169.699997,168.762802,5005500
2018-04-09,171.270004,174.089996,170.139999,170.339996,169.399277,3910700
2018-04-10,173.139999,175.449997,172.020004,174.720001,173.755081,3149900
2018-04-11,173.699997,175.600006,172.119995,172.360001,171.408096,2783000
2018-04-12,173.330002,176.479996,173.160004,174.800003,173.834656,3065600
2018-04-13,176.000000,176.100006,172.699997,174.270004,173.307556,3059600
2018-04-16,175.619995,176.100006,172.970001,173.869995,172.909775,4668200
2018-04-17,175.770004,179.190002,174.669998,178.339996,177.355087,4210200
2018-04-18,178.500000,179.800003,177.070007,179.460007,178.468903,3150600
2018-04-19,179.080002,179.570007,178.259995,179.009995,178.021378,3560400
2018-04-20,178.529999,179.490005,176.500000,177.080002,176.102051,4233000
2018-04-23,178.160004,178.350006,174.699997,175.429993,174.461136,4355000
2018-04-24,176.679993,177.550003,171.190002,173.240005,172.283264,5369000
2018-04-25,173.369995,173.869995,170.649994,172.470001,171.517502,3396200
2018-04-26,174.520004,179.630005,174.220001,178.160004,177.176086,4784400
2018-04-27,178.539993,179.000000,175.179993,175.940002,174.968353,3781000
2018-04-30,177.490005,180.000000,177.100006,178.270004,177.285477,4323900
2018-05-01,178.270004,180.360001,176.910004,180.250000,179.254547,4828300
2018-05-02,186.199997,188.250000,183.119995,185.820007,184.793777,10133100
2018-05-03,184.600006,187.889999,183.940002,186.479996,185.450119,5785700
2018-05-04,185.789993,188.789993,185.110001,188.169998,187.130798,3593600
2018-05-07,188.300003,189.520004,187.630005,189.100006,188.055664,4077300
2018-05-08,188.889999,190.660004,188.020004,190.529999,189.477783,3396400
2018-05-09,190.509995,191.679993,189.000000,190.630005,189.577225,2933900
2018-05-10,191.039993,193.720001,190.940002,193.050003,191.983856,2821200
2018-05-11,193.000000,194.089996,192.039993,193.350006,192.282196,3301700
2018-05-14,193.500000,194.720001,191.589996,192.119995,191.058990,2877200
2018-05-15,191.009995,192.199997,190.149994,192.000000,190.939651,2747500
2018-05-16,192.690002,192.910004,191.440002,192.380005,191.317551,2109300
2018-05-17,192.050003,192.440002,190.589996,191.199997,190.144073,2378300
2018-05-18,191.619995,192.089996,190.389999,190.399994,189.348480,4208500
2018-05-21,191.500000,192.830002,190.009995,191.199997,190.144073,2632600
2018-05-22,191.179993,192.639999,190.839996,191.619995,190.561737,2620200
2018-05-23,190.740005,193.000000,190.300003,192.990005,191.924179,2447700
2018-05-24,192.910004,193.399994,190.000000,191.910004,190.850143,2912900
2018-05-25,191.750000,191.889999,189.720001,191.169998,190.114227,2459600
2018-05-29,190.250000,190.490005,186.600006,189.529999,188.483292,4545000
2018-05-30,190.429993,191.929993,189.899994,191.759995,190.700958,2764200
2018-05-31,191.889999,192.440002,189.820007,190.119995,189.070023,4641400
2018-06-01,192.029999,195.369995,191.899994,195.369995,194.291031,4194900
2018-06-04,195.940002,198.110001,195.229996,197.729996,196.637985,3917200
2018-06-05,198.110001,199.710007,197.830002,199.360001,198.259003,2655500
2018-06-06,199.860001,203.289993,199.770004,203.210007,202.087738,3233100
2018-06-07,203.380005,204.000000,198.300003,199.539993,198.438004,4084100
2018-06-08,199.199997,200.529999,199.000000,200.039993,198.935242,2296700
2018-06-11,200.610001,201.000000,198.259995,198.490005,197.393799,2616900
2018-06-12,199.119995,200.149994,198.190002,200.130005,199.024750,2660500
2018-06-13,200.630005,201.619995,199.210007,199.410004,198.308716,2686100
2018-06-14,200.669998,201.389999,199.050003,199.309998,198.209290,2846900
2018-06-15,198.550003,199.669998,197.570007,199.529999,198.428085,4162100
2018-06-18,197.639999,201.449997,197.410004,201.130005,200.019241,2081300
2018-06-19,198.460007,199.929993,197.270004,199.690002,198.587189,2666200
2018-06-20,200.500000,203.460007,200.250000,201.539993,200.426956,3898600
2018-06-21,202.410004,203.679993,199.979996,200.779999,199.671143,2678200
2018-06-22,201.570007,201.869995,199.610001,201.479996,200.367279,2993600
2018-06-25,200.389999,200.440002,193.710007,194.979996,193.903183,4780600
2018-06-26,196.179993,198.660004,195.759995,196.460007,195.375031,4271200
2018-06-27,197.460007,198.199997,193.160004,193.179993,192.113129,3233000
2018-06-28,193.460007,197.750000,193.210007,197.100006,196.011475,2621100
2018-06-29,198.199997,198.309998,196.179993,196.520004,195.434692,3006900
2018-07-02,195.740005,197.970001,194.750000,197.669998,196.578323,3018300
2018-07-03,198.330002,198.580002,196.139999,196.289993,195.205948,1567400
2018-07-05,198.000000,198.960007,197.149994,198.869995,197.771698,3101900
2018-07-06,198.110001,200.259995,197.479996,199.520004,198.667862,2050300
2018-07-09,200.800003,201.589996,199.250000,200.929993,200.071838,2377300
2018-07-10,201.339996,202.750000,200.119995,201.520004,200.659332,2265100
2018-07-11,200.470001,204.149994,200.250000,203.839996,202.969406,2827900
2018-07-12,205.000000,209.190002,204.750000,207.779999,206.892593,3970800
2018-07-13,207.100006,207.529999,203.440002,205.910004,205.030579,2590800
2018-07-16,205.619995,206.000000,203.759995,204.080002,203.208389,2955000
2018-07-17,203.000000,206.699997,201.630005,206.369995,205.488602,2919000
2018-07-18,206.649994,208.380005,205.380005,208.360001,207.470108,3595400
2018-07-19,208.360001,208.710007,205.759995,206.059998,205.179932,2264600
2018-07-20,206.190002,207.350006,206.179993,206.710007,205.827164,2801000
